student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
135016,16,Male,Engineering,3.8,0.6,3,Yes,58.6,9.1,Fair,2,Bachelor,Medium,4,No,4,7,6.5,No,5,9.1,Library,Yes,High,8,1,10,Reading,3.7,100
135017,21,Male,Engineering,4.4,0.8,2.4,Yes,81.1,6.8,Good,1,Some College,High,5.1,Yes,4,8,1,No,4,8.4,Cafe,No,Medium,8,5,10,Kinesthetic,6.8,100
135018,27,Male,Business,5.5,1.5,0.4,Yes,70.1,9.5,Fair,6,Bachelor,Medium,8.3,No,4,4,2.7,No,3,8.5,Co-Learning Group,No,High,2,2,10,Visual,2.5,100
135019,16,Other,Computer Science,5.218642628,3.4,3.4,Yes,91.3,8.7,Fair,4,Some College,Medium,6.7,No,4,1,5.5,No,3,13.6,Cafe,Yes,Medium,9,6,9,Reading,8.3,98
135020,24,Male,Engineering,3.2,3.9,3,No,40.9,6.4,Fair,0,Some College,High,9.1,Yes,3.68,6,5.8,No,4,11.5,Library,Yes,Low,3,5,10,Reading,4.7,89
135021,20,Other,Arts,1.6,4.3,0.5,Yes,63.9,7,Good,6,PhD,Medium,9,No,4,7,3.4,No,3,6.9,Co-Learning Group,Yes,High,10,6,9,Visual,6.3,97
135022,28,Female,Psychology,4,0.6,0.5,No,82.1,8.1,Good,1,Bachelor,High,8.1,No,3.59,7,5,No,3,6.1,Dorm,No,Low,2,2,10,Kinesthetic,5.2,92
135023,16,Other,Psychology,2.1,1.2,3.9,No,80.7,7.3,Good,0,PhD,High,7.6,Yes,3.84,5,3.9,No,0,9.2,Dorm,No,Medium,8,2,10,Kinesthetic,6.4,98
135024,18,Other,Business,3.4,3,1.8,No,87.6,6.6,Good,3,Master,Low,10,Yes,4,5,6.7,No,1,8.5,Library,No,Medium,8,1,10,Kinesthetic,3.3,98
135025,22,Male,Engineering,7.2,4,3.5,Yes,78.6,6.7,Fair,0,High School,Low,6,Yes,4,3,7.3,No,0,15.7,Cafe,Yes,Medium,10,8,7,Kinesthetic,7.3,100
135026,22,Other,Biology,2.8,4.9,0.7,No,73,6.4,Good,3,High School,Medium,7.8,No,4,2,7,No,2,9.6,Dorm,Yes,Low,2,5,10,Visual,4.4,100
135027,19,Male,Psychology,1.2,0.2,3.3,Yes,53.9,7.9,Good,0,Bachelor,High,7.3,No,4,6,4.2,No,4,5.9,Cafe,No,Medium,4,9,6,Visual,7,100
135028,18,Other,Computer Science,0,1,0.8,No,47.2,5.6,Good,6,Bachelor,Low,7.9,No,2.83,1,5.7,No,3,2.7,Library,No,High,7,6,9,Visual,5.1,76
135029,21,Other,Biology,4.7,1,1,No,63.4,8.2,Poor,0,High School,High,5.3,Yes,3.92,8,5.3,No,5,6.9,Cafe,No,Medium,10,5,10,Reading,5,87
135030,28,Female,Biology,6.5,1.6,2.3,Yes,84,5.6,Good,2,Bachelor,Low,7.7,Yes,4,5,1.8,No,5,11.8,Quiet Room,No,Low,5,8,7,Visual,8.7,98
135031,17,Male,Engineering,4.5,4.1,0.5,Yes,88.8,6.8,Poor,0,PhD,Low,10,Yes,3.2,7,6.3,No,3,10.2,Cafe,No,Low,1,2,10,Kinesthetic,8.4,86
135032,25,Female,Business,7.5,4.5,1.3,No,89.2,4.4,Poor,4,Some College,High,4.6,No,3.8,4,3.7,No,0,14,Cafe,Yes,Low,8,4,10,Kinesthetic,7.6,95
135033,20,Male,Computer Science,4.845973122,4.8,1.1,No,63.5,8.7,Good,1,Some College,Low,4,Yes,3.32,3,5.5,No,5,12.2,Cafe,No,High,6,5,10,Visual,1.6,73
135034,16,Female,Biology,6.1,0.1,2.1,No,70.6,6,Fair,3,Master,Medium,8,Yes,3.56,6,6.4,No,5,9.4,Co-Learning Group,Yes,High,5,7,8,Visual,5.5,76
135035,20,Male,Arts,5.8,1.6,0.9,No,85.6,6.8,Good,3,Some College,Medium,7.2,Yes,4,1,5.6,No,5,10,Cafe,Yes,Low,2,10,5,Reading,6.1,100
135036,28,Female,Computer Science,3.119241223,2.6,3.6,No,96.1,6.1,Good,0,High School,High,6.9,Yes,3.12,4,5.4,No,4,10.9,Dorm,Yes,Low,6,9,6,Reading,8.3,77
135037,17,Male,Computer Science,7.417410665,4,1.9,Yes,63.9,9,Fair,5,High School,Medium,7.6,No,3.81,7,6.8,No,0,15,Quiet Room,Yes,Low,4,1,10,Reading,8.7,100
135038,21,Female,Computer Science,3.998594354,4.4,1.4,No,62,7.1,Fair,5,Bachelor,High,6.6,No,2.86,6,7.5,No,0,11.1,Quiet Room,No,Low,9,6,9,Visual,8,64
135039,16,Male,Computer Science,6.266169233,4.8,3.5,No,56.7,6.4,Poor,2,Master,Low,1.8,No,4,3,7.1,No,4,16.4,Co-Learning Group,Yes,Medium,9,7,8,Auditory,9.4,100
135040,17,Other,Psychology,3.1,0.3,0.1,No,86.6,7.1,Good,4,PhD,Low,6.9,No,3.68,4,7.4,No,0,5.3,Cafe,Yes,Medium,7,1,10,Kinesthetic,5.2,93
135041,16,Male,Psychology,5.1,3.6,0.7,Yes,54.2,7.3,Fair,7,PhD,High,8.3,No,4,1,1.4,No,1,10.2,Quiet Room,Yes,Low,7,9,6,Auditory,3.4,94
135042,26,Other,Psychology,4,3.5,0.4,No,82.5,4.2,Fair,0,PhD,Medium,6.2,No,3.6,7,7.3,No,1,8.5,Quiet Room,Yes,High,10,3,10,Visual,3.7,96
135043,28,Female,Arts,2.2,2.8,1.5,No,88.9,6.1,Poor,2,Some College,Low,5,No,2.54,2,7.3,No,5,8.2,Co-Learning Group,No,Low,9,7,8,Visual,6.9,60
135044,25,Other,Business,2.4,2,0,No,79.2,6.4,Fair,7,Some College,Low,5.8,Yes,3.84,7,3.8,No,4,5.9,Library,Yes,Medium,4,10,5,Visual,3.4,92
135045,19,Female,Engineering,0,1.2,2.4,No,90.4,8.4,Good,0,Master,Low,6.8,No,4,3,2,No,5,5.4,Library,Yes,High,3,5,10,Reading,8.8,100
135046,23,Female,Computer Science,5.12207348,2.9,1.9,No,55.3,7.3,Fair,5,Bachelor,Medium,6.2,No,4,6,2.4,No,5,10,Quiet Room,No,Low,10,4,10,Auditory,10,100
135047,17,Other,Biology,4.7,4.4,2.7,Yes,78.4,6,Fair,4,Master,Low,10,No,3.22,6,2.5,No,0,11.8,Library,Yes,Medium,1,7,8,Auditory,3.1,80
135048,17,Female,Engineering,3.1,3.9,2.6,No,97.3,6.4,Fair,6,PhD,Medium,9.6,No,4,3,6.2,No,3,10.2,Quiet Room,Yes,Medium,10,4,10,Kinesthetic,1.2,100
135049,20,Male,Arts,4.8,2.3,2.9,No,97.7,10.5,Poor,7,High School,Low,6.7,Yes,4,2,6.9,No,2,11.4,Quiet Room,No,Low,2,1,10,Visual,9.1,100
135050,27,Male,Biology,2.8,3.7,2.4,No,97.9,8.4,Fair,4,Some College,Medium,9,Yes,2.92,6,5,No,1,10.7,Quiet Room,No,Medium,1,2,10,Reading,8.6,80
135051,25,Other,Engineering,5.5,2.9,3.3,Yes,60,7.7,Poor,3,High School,High,6.5,Yes,4,7,7.9,No,3,13.6,Co-Learning Group,Yes,Low,2,8,7,Kinesthetic,6.4,95
135052,17,Male,Engineering,5.8,3.8,3.3,Yes,40.7,6.1,Good,7,High School,Low,8.2,No,3.71,5,4.9,No,3,13.7,Quiet Room,No,High,10,5,10,Kinesthetic,1.7,93
135053,17,Female,Engineering,5.4,4.3,3.3,Yes,69.1,5.5,Fair,6,Bachelor,Medium,6.3,Yes,3.77,4,5.4,No,0,14.8,Co-Learning Group,Yes,Low,5,2,10,Reading,6.7,96
135054,19,Female,Business,8.7,4,2.2,No,96.8,7.1,Poor,4,PhD,Medium,8.3,Yes,3.49,6,5.9,No,2,16.6,Dorm,Yes,Low,3,6,9,Kinesthetic,4.8,88
135055,22,Other,Business,3.4,3.4,0.8,Yes,78.8,5.9,Poor,7,High School,Medium,8.5,Yes,2.69,8,6.8,No,0,9.5,Dorm,Yes,High,1,1,10,Kinesthetic,7.8,71
135056,19,Female,Biology,0.9,3.8,1.7,No,49.6,5.2,Good,0,Master,Low,4.4,Yes,3.65,1,4.9,No,0,6.9,Quiet Room,No,Low,4,3,10,Kinesthetic,2.1,98
135057,20,Female,Psychology,1.5,0.7,1.3,No,65.2,7.4,Fair,0,PhD,High,8.1,No,2.6,5,10,No,5,5.4,Quiet Room,Yes,High,9,6,9,Kinesthetic,7,77
135058,22,Other,Biology,1.4,5,3.3,Yes,75.2,9.1,Good,0,Some College,Medium,4.6,Yes,2.66,7,5.6,No,2,11.3,Dorm,No,Medium,3,6,9,Visual,6.7,57
135059,17,Other,Computer Science,6.17414568,4,2.2,No,67.4,5.6,Poor,0,PhD,Medium,6.2,No,2.91,8,9.2,Yes,0,12.8,Cafe,No,Low,9,1,10,Visual,4.8,79
135060,20,Female,Computer Science,3.688147415,2,3.4,Yes,87.3,5.6,Fair,2,Master,Low,9.6,Yes,2.87,7,7.6,No,1,10.1,Cafe,No,Medium,1,6,9,Auditory,2,62
135061,22,Male,Computer Science,6.542624682,1.8,1.3,No,54.5,6.5,Good,7,Bachelor,High,6.7,Yes,4,2,1.4,No,1,10.1,Quiet Room,No,Low,10,9,6,Auditory,9.5,100
135062,16,Female,Engineering,4.5,3,0.9,No,77.7,6.9,Good,6,Bachelor,High,3.3,Yes,4,1,1.2,No,1,9.1,Dorm,Yes,Low,9,6,9,Kinesthetic,7.8,100
135063,18,Female,Arts,6.7,1.2,0.7,No,43.6,10,Good,3,Some College,High,8.2,No,4,8,2.5,No,0,10.6,Cafe,Yes,High,7,3,10,Reading,8,100
135064,17,Other,Psychology,6.1,1.4,3,Yes,69,4,Good,3,Master,Medium,10,No,3.78,8,6.1,No,2,12.2,Co-Learning Group,No,High,9,6,9,Reading,2.2,83
135065,19,Male,Engineering,4.7,1.6,0.7,No,57.8,4,Good,2,Bachelor,High,7.2,No,3.12,7,5,No,4,8.5,Library,Yes,Medium,4,6,9,Reading,8,88
135066,24,Other,Business,3.6,0.7,1.9,Yes,56.4,9.4,Good,0,Some College,Low,5.5,No,4,4,6.9,No,2,7.7,Quiet Room,No,High,7,6,9,Reading,5,100
135067,23,Female,Arts,1.9,1.9,1.6,No,78.3,7.1,Fair,0,Some College,Medium,8.8,Yes,2.67,8,3.9,No,5,5.5,Co-Learning Group,No,Low,8,5,10,Visual,2.1,69
135068,18,Other,Psychology,5.1,1.2,3.8,No,43.9,8.7,Good,2,High School,High,9.6,No,4,4,5.8,No,3,12,Dorm,No,Medium,5,9,6,Kinesthetic,8.3,99
135069,24,Other,Psychology,3.4,1.1,2.2,No,48.4,6.3,Good,5,Master,Low,5.2,No,2.46,6,7.6,No,2,7.4,Co-Learning Group,No,High,4,4,10,Auditory,3.6,61
135070,25,Other,Psychology,3.4,1.6,2.8,Yes,82.8,4.3,Fair,1,High School,Low,4.8,No,3.03,2,1,No,1,8.9,Library,No,Medium,7,2,10,Visual,6.4,76
135071,22,Female,Engineering,4.5,3.8,0.5,Yes,80.3,7.5,Fair,1,Master,Low,5.5,No,4,1,9.5,No,2,9.2,Quiet Room,Yes,High,8,5,10,Kinesthetic,8.6,100
135072,18,Other,Engineering,7.7,4.5,0.5,No,47.4,4.3,Good,2,Some College,Low,6.8,Yes,4,4,3.3,No,2,13.2,Dorm,Yes,Low,2,9,6,Visual,4,94
135073,20,Male,Biology,2,4.6,3,No,48.8,6.2,Fair,4,High School,Low,8.4,No,3.12,5,5.7,No,4,9.9,Cafe,No,Low,7,10,5,Auditory,4.2,74
135074,22,Male,Arts,4,3.1,2.4,Yes,60.9,7.6,Fair,2,Some College,Low,8.9,No,3.17,1,5.4,No,2,10.6,Quiet Room,No,Low,6,4,10,Auditory,6.7,84
135075,18,Male,Psychology,1.9,0.3,0.8,Yes,81.4,7.8,Fair,6,Bachelor,High,5.3,Yes,4,5,5.3,No,1,4.8,Library,No,Medium,6,8,7,Auditory,4.5,97
135076,22,Male,Biology,6.8,2.9,0.7,Yes,56.5,9.1,Good,5,PhD,Low,7.4,No,3.51,4,5.7,No,2,11.3,Co-Learning Group,No,Medium,6,3,10,Auditory,6.4,93
135077,23,Male,Business,2.8,1.8,3.2,No,42.7,5.5,Good,1,Some College,High,8.6,Yes,3.46,3,2.7,No,3,8.4,Cafe,Yes,Low,1,2,10,Visual,3.4,84
135078,22,Other,Arts,5.1,2.5,1.7,Yes,64.3,4.2,Poor,5,PhD,Low,6.3,Yes,3.46,5,3.9,No,4,9.9,Co-Learning Group,Yes,Medium,5,3,10,Kinesthetic,2,87
135079,18,Male,Psychology,1.4,0.2,2.8,No,93.6,4.5,Good,3,PhD,Low,3.8,Yes,4,6,1,No,0,5.7,Co-Learning Group,No,Low,4,10,5,Auditory,8.6,100
135080,23,Male,Arts,1.2,4.7,0.7,Yes,87.3,7.6,Good,2,High School,High,9.7,Yes,3.15,5,5.5,No,0,8.1,Library,No,High,2,1,10,Reading,8.4,80
135081,20,Other,Arts,2,3.6,1.7,No,99.3,8.7,Good,7,Some College,High,6.3,Yes,3.47,2,6.8,No,5,7.5,Co-Learning Group,No,Medium,7,2,10,Visual,6.2,90
135082,16,Other,Computer Science,4.983214756,2.7,0.1,Yes,61.3,9.8,Poor,7,PhD,Low,7.5,Yes,4,7,5,No,5,9.1,Dorm,No,Low,4,7,8,Auditory,6.4,97
135083,24,Other,Arts,4.5,4.7,3.8,Yes,71.6,8.8,Fair,1,PhD,Low,4.8,No,3.51,7,6,No,1,14.1,Library,Yes,High,7,4,10,Reading,9,89
135084,19,Male,Engineering,0,2.5,1.5,No,73.7,8.3,Good,5,PhD,Medium,9.8,Yes,3.91,1,5.3,No,2,6,Quiet Room,No,High,3,7,8,Visual,2.5,94
135085,18,Male,Biology,5.3,0.2,2.5,Yes,71.2,6.5,Good,6,PhD,High,7.5,No,4,3,1,No,1,8.2,Cafe,Yes,Low,10,3,10,Visual,3.1,100
135086,16,Female,Psychology,4.8,4.7,2,Yes,94.8,4,Good,0,Master,Medium,9.6,No,3.12,3,3.3,No,3,13.4,Co-Learning Group,No,High,3,9,6,Auditory,1.8,85
135087,17,Female,Biology,5.9,4,3.2,Yes,99.3,8.3,Fair,4,Some College,Low,5.2,No,4,6,1.7,No,1,13.9,Quiet Room,Yes,Medium,9,6,9,Visual,8.2,100
135088,28,Male,Engineering,7.1,4,0.4,No,90.6,9.1,Good,6,Master,Low,9.3,No,4,2,3.1,No,0,12.3,Cafe,No,High,6,9,6,Auditory,3.6,96
135089,20,Male,Arts,3.4,4.5,1.6,Yes,80.3,4.5,Good,3,PhD,Medium,8,Yes,2.96,2,5.3,No,3,9.6,Co-Learning Group,No,Low,5,2,10,Reading,6,82
135090,26,Other,Engineering,6.4,3.9,3,Yes,87.1,7.4,Fair,0,Bachelor,High,8.3,No,3.61,6,8.3,No,3,14.7,Co-Learning Group,Yes,Medium,6,9,6,Visual,7.1,90
135091,21,Other,Business,8.6,1.1,3.1,No,76.6,8.1,Poor,0,Master,High,5,Yes,4,2,3.5,No,0,13.2,Library,Yes,High,6,6,9,Reading,3.6,100
135092,21,Female,Computer Science,4.248199403,2.9,2.4,Yes,96.8,4,Fair,0,Some College,Low,10,No,3,2,4.5,No,2,10.4,Quiet Room,No,Medium,9,4,10,Visual,9.5,76
135093,17,Male,Biology,2.9,2.1,0.4,No,74,5.8,Good,7,High School,Low,6.2,No,4,3,3.7,No,4,6.5,Library,No,High,2,10,5,Visual,5.1,100
135094,26,Other,Arts,2.4,3.1,1.9,Yes,74.9,5.3,Poor,4,PhD,Low,7.4,Yes,3.62,1,7.7,No,2,8.7,Co-Learning Group,Yes,Low,4,5,10,Reading,8.6,90
135095,24,Male,Engineering,2.6,3.4,2.7,Yes,63.1,9,Fair,7,PhD,Medium,7.9,Yes,3.71,7,9.8,No,2,9.6,Dorm,Yes,Low,2,9,6,Auditory,5.9,92
135096,28,Female,Arts,3.3,2.3,3.1,Yes,57.1,7.4,Good,4,PhD,Low,6.8,No,4,7,6.8,No,5,10.4,Co-Learning Group,No,High,10,4,10,Kinesthetic,3.7,100
135097,26,Other,Psychology,2.3,0.4,1.7,No,78.7,4,Good,5,PhD,Low,6.6,Yes,4,3,4.3,No,1,5.7,Cafe,Yes,High,4,3,10,Auditory,4.9,96
135098,20,Male,Biology,2.1,1.3,2,Yes,86.6,9,Good,5,Bachelor,Low,4.6,Yes,3.57,8,8,No,1,6.6,Quiet Room,Yes,High,1,8,7,Kinesthetic,5.4,88
135099,27,Female,Computer Science,4.22698902,2,3.8,Yes,65,4,Poor,7,Master,Medium,8.5,No,3.59,2,2.9,No,0,11.7,Co-Learning Group,No,Low,2,8,7,Kinesthetic,3.7,95
135100,19,Other,Arts,3.7,2.5,1.9,Yes,45.9,6.6,Good,1,Master,Low,5.2,Yes,4,8,4.8,No,4,9.8,Quiet Room,No,High,1,10,5,Reading,7.2,98
135101,16,Female,Psychology,1.4,4.9,2.6,Yes,44.4,10.6,Fair,1,PhD,Low,2.8,No,2.92,4,3.2,No,1,10.3,Quiet Room,Yes,Medium,5,2,10,Reading,3.5,79
135102,23,Female,Business,3.6,0.6,0.9,No,41.1,7.5,Good,7,Bachelor,Medium,8,Yes,3.47,5,6.9,No,3,6.1,Quiet Room,No,Low,3,10,5,Reading,5.3,89
135103,20,Male,Psychology,3.5,3.8,1.3,No,92.6,7.7,Fair,3,Bachelor,Low,6.2,Yes,4,7,4.7,No,3,8.9,Quiet Room,No,Low,8,3,10,Visual,1.2,94
135104,25,Male,Psychology,0,2.8,0.4,Yes,55,9.5,Fair,3,PhD,Medium,4,Yes,4,5,5.1,No,0,4.7,Cafe,No,High,7,6,9,Reading,7.6,97
135105,28,Other,Arts,8.6,1.3,1,No,83.1,8.2,Fair,2,Master,Medium,7.3,No,3.63,6,1,No,0,10.9,Cafe,No,Medium,1,2,10,Reading,3.5,82
135106,18,Female,Business,7.6,2.9,3.6,Yes,90.7,5,Fair,0,Some College,High,6.3,Yes,4,8,5.4,No,3,15.9,Cafe,No,Low,4,7,8,Reading,3.6,100
135107,25,Other,Computer Science,6.694405939,0.4,1.7,Yes,51.6,8.3,Fair,1,High School,High,8.5,Yes,3.76,5,3.4,No,2,9.1,Cafe,Yes,Medium,8,3,10,Auditory,1.7,94
135108,22,Female,Psychology,4.4,3.9,0.5,No,60,8.7,Poor,5,Some College,High,7.2,Yes,4,8,2.8,No,5,9.9,Library,No,Low,3,9,6,Auditory,2.3,100
135109,17,Other,Psychology,1.9,2.5,0.4,Yes,99,4.4,Good,7,PhD,Low,8.6,Yes,4,6,5.3,No,3,6,Cafe,No,Medium,5,9,6,Visual,1.3,100
135110,27,Male,Biology,5.9,0.4,3.3,No,96.3,7.8,Poor,0,Master,Medium,7.5,No,4,1,4,No,1,9.8,Cafe,No,High,7,6,9,Kinesthetic,8.1,100
135111,22,Female,Engineering,3.3,1.4,3.6,Yes,85.8,7.1,Good,0,Bachelor,Low,9.8,Yes,2.87,7,2,No,2,8.5,Cafe,No,Low,5,6,9,Auditory,4.6,69
135112,21,Female,Business,6.2,2.9,1.7,Yes,80.1,8.5,Good,4,Bachelor,High,10,No,4,3,2.6,No,3,10.9,Co-Learning Group,Yes,High,3,3,10,Reading,9.8,100
135113,25,Other,Biology,5.4,4.3,1.7,No,78.1,5.9,Good,1,Bachelor,Low,9.5,No,4,2,3.5,No,0,13.1,Quiet Room,Yes,Medium,10,5,10,Kinesthetic,7.3,100
135114,19,Female,Engineering,5.5,2.3,1.2,Yes,42,6.5,Fair,7,Bachelor,Medium,6.5,No,4,3,6.5,No,1,9.5,Cafe,No,High,10,9,6,Kinesthetic,1.8,100
135115,17,Female,Arts,1.3,3.2,0.8,Yes,47.3,5.2,Good,0,Some College,High,7.1,Yes,2.46,7,6.5,No,3,7,Co-Learning Group,No,Medium,4,8,7,Reading,7.8,66
135116,18,Female,Computer Science,3.993335765,5,1.8,Yes,54.3,7.5,Fair,3,PhD,Low,4.7,Yes,4,8,2.9,No,3,11.1,Co-Learning Group,Yes,Medium,8,3,10,Auditory,3.6,97
135117,25,Male,Business,4.9,3.3,0.2,Yes,84.1,7,Good,5,Master,High,5.3,Yes,3.25,8,2.9,No,2,9.4,Dorm,Yes,High,2,9,6,Reading,8,86
135118,25,Other,Psychology,3.1,4.4,0.2,Yes,41.1,9.2,Good,0,Master,Medium,6.2,Yes,4,4,6.4,No,5,8.8,Dorm,Yes,High,3,3,10,Visual,4.3,99
135119,21,Male,Arts,3.6,4.9,0.5,Yes,47.8,6.5,Good,1,PhD,High,5.9,Yes,4,1,5.5,No,3,10.9,Quiet Room,No,Medium,9,3,10,Kinesthetic,9.4,96
135120,16,Male,Engineering,5.3,0.8,1.6,No,43,9.4,Good,0,Some College,Low,9.3,No,2.6,5,8.4,No,5,9.2,Library,No,Medium,1,4,10,Reading,7.3,65
135121,28,Male,Business,6.1,3.7,3.8,No,92.6,5.6,Fair,3,Some College,High,6.9,Yes,3.22,6,4.6,No,4,15,Library,No,Low,8,5,10,Auditory,8.1,77
135122,19,Male,Computer Science,3.947631189,1.8,1.6,No,90.7,7.8,Poor,1,Bachelor,High,7.5,No,3.84,7,2.9,No,2,9,Co-Learning Group,No,High,9,4,10,Reading,7.6,81
135123,19,Male,Biology,4.8,0.6,2.6,No,53,8.3,Fair,0,Some College,Medium,9.7,Yes,3.18,4,7.7,No,3,9.7,Dorm,Yes,Low,9,5,10,Auditory,8.3,77
135124,28,Other,Arts,5.1,0.9,1.1,No,50,6.1,Fair,3,High School,Medium,6.9,Yes,3.58,2,6.7,No,1,9,Library,Yes,Low,2,5,10,Visual,4.6,84
135125,27,Female,Psychology,3.6,3,3.4,No,80.3,8.3,Fair,5,High School,Medium,3.2,No,3.47,8,7.2,No,5,10.8,Cafe,Yes,High,3,7,8,Kinesthetic,4.8,85
135126,19,Male,Computer Science,3.508040686,2.1,3.2,No,81.4,6.1,Good,0,PhD,High,7.7,No,4,2,6.6,No,0,9.9,Quiet Room,Yes,Low,6,7,8,Visual,5.9,100
135127,19,Other,Computer Science,2.784261284,2.4,2.3,No,80.6,7.5,Fair,6,High School,High,7.8,Yes,3.77,4,3.3,No,5,7.6,Library,Yes,Low,10,6,9,Kinesthetic,1.6,95
135128,16,Male,Engineering,3.1,3,3.6,Yes,91.1,4.1,Fair,6,Master,Medium,9.1,Yes,4,8,4.7,No,5,10.2,Cafe,No,Low,1,2,10,Kinesthetic,4.4,100
135129,17,Male,Arts,5.5,4.8,0.7,No,82,4.7,Good,7,Bachelor,Low,7.1,No,4,6,1.7,No,5,11.8,Dorm,No,Low,8,10,5,Kinesthetic,7.5,100
135130,19,Other,Psychology,2.7,0.4,1,Yes,63.1,6.1,Fair,7,Some College,High,8.2,Yes,3.66,1,7.1,No,1,5,Cafe,No,Low,1,2,10,Reading,4.7,96
135131,27,Other,Arts,4.4,3.8,2.8,Yes,64.3,8.6,Good,3,PhD,Low,6.8,No,4,1,6.3,No,1,11.3,Co-Learning Group,Yes,Low,1,3,10,Kinesthetic,3.8,100
135132,23,Female,Biology,6.1,3.3,0.1,Yes,63.3,7.2,Fair,1,Some College,Medium,7.6,No,4,7,2.8,No,2,11,Dorm,No,Low,4,6,9,Visual,2.3,100
135133,27,Female,Biology,3.7,0.8,0.2,No,62.7,7.8,Good,1,Master,Medium,4.5,Yes,4,2,7.3,No,0,6.5,Dorm,No,Low,1,9,6,Reading,7.4,100
135134,21,Male,Psychology,6.3,4.3,0.3,Yes,87,8.9,Good,3,Bachelor,High,4,Yes,3.68,3,1.8,No,5,11,Co-Learning Group,No,High,3,10,5,Kinesthetic,9,90
135135,18,Male,Arts,2.2,2.7,3.8,No,61.7,7.7,Good,6,Some College,Low,7.6,No,4,6,5.7,No,1,10.6,Library,Yes,High,6,6,9,Kinesthetic,9.3,96
135136,26,Male,Arts,7.9,0.7,0.8,No,64.7,8.2,Fair,2,Bachelor,High,5.5,Yes,4,7,9.5,Yes,4,10.6,Cafe,No,Medium,10,3,10,Visual,7.3,100
135137,28,Male,Arts,5.3,3.6,1.5,Yes,42.4,5.8,Poor,5,Master,High,5.5,Yes,3.35,7,6.1,No,0,12,Dorm,Yes,Medium,6,4,10,Auditory,6,88
135138,21,Male,Biology,2.7,4.7,0,No,58.8,5.7,Good,7,Some College,Low,6.7,No,4,4,6,No,0,9.2,Cafe,Yes,High,4,4,10,Reading,6.1,100
135139,26,Male,Computer Science,2.762095288,0.5,2.2,No,78.2,5.3,Fair,4,PhD,Low,6,Yes,4,1,5.2,No,5,6.5,Co-Learning Group,Yes,Low,3,6,9,Visual,2.2,100
135140,19,Male,Psychology,1.7,0.9,3.8,No,83.9,5.9,Good,0,High School,High,9,No,3.52,6,2.5,No,3,6.5,Quiet Room,Yes,Medium,5,5,10,Kinesthetic,1.4,93
135141,25,Female,Arts,5.4,4.4,3.4,No,81.5,7.4,Fair,6,Some College,Medium,7.8,No,4,2,8.7,No,0,13.9,Dorm,No,High,6,7,8,Visual,1.7,92
135142,24,Male,Business,3.3,3.5,2,No,86.7,8.7,Good,1,Bachelor,High,7.7,Yes,3.96,3,6.3,No,2,9.6,Quiet Room,No,Low,8,9,6,Auditory,4.9,100
135143,25,Other,Computer Science,10.6806135,3.5,0.7,Yes,87.4,5.1,Good,2,High School,Medium,1.3,Yes,4,3,7.2,No,2,15.5,Co-Learning Group,No,Medium,6,6,9,Auditory,7.1,100
135144,22,Male,Psychology,4.6,3.6,2.6,No,86.3,9.7,Poor,4,Bachelor,Low,7.6,No,3.29,2,3.5,No,1,12.2,Library,Yes,High,9,1,10,Visual,1.2,86
135145,17,Female,Arts,6.4,3.2,3.5,No,86.3,5.3,Fair,0,PhD,High,9.8,No,3.04,5,1.6,No,5,14.7,Dorm,No,Medium,9,6,9,Visual,5,70
135146,16,Female,Arts,1.8,3.6,2.5,Yes,86.1,6.3,Fair,5,Bachelor,Medium,6.5,Yes,4,6,6,No,2,8.4,Library,Yes,Medium,4,2,10,Kinesthetic,1.8,100
135147,17,Other,Biology,1.5,4.2,2.5,No,78.6,6,Good,5,PhD,Low,5.8,No,4,1,7.3,No,0,8.7,Quiet Room,No,High,9,8,7,Auditory,9.4,94
135148,18,Male,Arts,5.1,1.7,3.8,No,87.7,6.5,Fair,4,Some College,Low,4.8,No,3.85,6,6.3,No,3,11.4,Library,Yes,Low,4,10,5,Kinesthetic,4.3,94
135149,21,Male,Computer Science,4.346949795,2,2.9,No,80.4,5.3,Good,6,Some College,Medium,5.9,No,4,1,7.6,No,0,9.4,Cafe,Yes,Medium,8,5,10,Visual,4.7,97
135150,28,Other,Engineering,2.8,3.4,0.7,No,67.1,8.1,Good,0,Some College,High,4.8,Yes,3.27,7,3,No,0,8,Quiet Room,Yes,Medium,9,5,10,Kinesthetic,7.1,71
135151,19,Female,Biology,3.2,1.6,2.3,No,45.2,6.8,Good,2,Some College,Low,8.3,No,3.59,2,6.9,No,1,8.3,Dorm,No,High,1,4,10,Kinesthetic,7.6,95
135152,16,Other,Engineering,5.2,2.6,0.3,Yes,65,5.6,Fair,6,Some College,Medium,4.4,No,2.69,3,9.8,No,0,9.1,Cafe,No,High,4,7,8,Kinesthetic,7.1,68
135153,23,Other,Psychology,2.3,1.8,2.1,No,69.5,7.3,Fair,7,PhD,Low,9.9,No,4,7,7.3,No,3,7,Dorm,Yes,High,4,5,10,Reading,3.3,97
